Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;
UV 1_280;;Conc B;;Injection;;Run Log;;Fraction;;UV 1_280_CUT_TEMP@100,BASEM;;Cond;
ml;mAU;ml;%;ml;Injection;ml;Logbook;ml;Fraction;ml;mAU;ml;mS/cm
-24.799234;0.92873;-17.094505;0;;;;;;;0.85601;0.083304;-23.943224;0.19334
-24.791082;0.837369;-17.012976;0;;;;;;;0.864162;0.084568;-23.92692;0.193357
-24.78293;0.745806;-16.931446;0;;;;;;;0.872314;0.084944;-23.910614;0.19336
-24.774776;0.660146;-16.849915;0;;;;;;;0.880468;0.084984;-23.89431;0.193397
-24.766624;0.564738;-16.768383;0;;;;;;;0.88862;0.084162;-23.878004;0.193424
-24.758472;0.470414;-16.686852;0;;;;;;;0.896772;0.083904;-23.8617;0.193433
-24.75032;0.38744;-16.605322;0;;;;;;;0.904924;0.082639;-23.845394;0.19342
-24.742168;0.308731;-16.52379;0;;;;;;;0.913078;0.081836;-23.82909;0.193411
-24.734015;0.226252;-16.442261;0;;;;;;;0.92123;0.081719;-23.812786;0.193398
-24.725863;0.137197;-16.360729;0;;;;;;;0.929382;0.081488;-23.79648;0.193367
-24.71771;0.046967;-16.279198;0;;;;;;;0.937534;0.080563;-23.780174;0.193329
-24.709557;-0.035563;-16.197666;0;;;;;;;0.945686;0.079623;-23.76387;0.193292
-24.701405;-0.112799;-16.116137;0;;;;;;;0.95384;0.078731;-23.747566;0.193232
-24.693253;-0.194141;-16.034607;0;;;;;;;0.961992;0.078255;-23.73126;0.193154
-24.685101;-0.27838;-15.953075;0;;;;;;;0.970144;0.077646;-23.714956;0.193089
-24.676949;-0.361079;-15.871544;0;;;;;;;0.978296;0.076969;-23.69865;0.193012
-24.668795;-0.440567;-15.790013;0;;;;;;;0.98645;0.077484;-23.682346;0.192928
-24.660643;-0.518341;-15.708483;0;;;;;;;0.994602;0.078014;-23.66604;0.192844
-24.652491;-0.598629;-15.626951;0;;;;;;;1.002754;0.078017;-23.649736;0.192729
-24.644339;-0.672852;-15.545421;0;;;;;;;1.010906;0.077721;-23.63343;0.192619
-24.636185;-0.743792;-15.46389;0;;;;;;;1.01906;0.077693;-23.617126;0.192503
-24.628033;-0.818275;-15.38236;0;;;;;;;1.027212;0.077451;-23.600821;0.192391
-24.619881;-0.897856;-15.300828;0;;;;;;;1.035364;0.077057;-23.584517;0.192317
-24.611729;-0.972588;-15.219297;0;;;;;;;1.043516;0.076151;-23.568211;0.192223
-24.603575;-1.038477;-15.137767;0;;;;;;;1.05167;0.076201;-23.551907;0.192147
-24.595423;-1.09781;-15.056235;0;;;;;;;1.059822;0.076348;-23.535601;0.192107
-24.587271;-1.166413;-14.974705;0;;;;;;;1.067974;0.075843;-23.519297;0.192088
-24.579119;-1.238723;-14.893174;0;;;;;;;1.076126;0.075714;-23.502991;0.192121
-24.570965;-1.312964;-14.811644;0;;;;;;;1.08428;0.075503;-23.486687;0.192128
-24.562813;-1.383456;-14.730112;0;;;;;;;1.092432;0.075416;-23.470381;0.192156
-24.554661;-1.452045;-14.648582;0;;;;;;;1.100584;0.075333;-23.454077;0.192227
-24.546509;-1.524093;-14.567051;0;;;;;;;1.108736;0.075231;-23.437771;0.192334
