Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;
UV 1_280;;Conc B;;Injection;;Run Log;;Fraction;;UV 1_280_CUT_TEMP@100,BASEM;;Cond;
ml;mAU;ml;%;ml;Injection;ml;Logbook;ml;Fraction;ml;mAU;ml;mS/cm
-23.917194;13.279625;-18.826637;0;;;;;;;1.272484;-0.02163;-23.917194;0
-23.908768;13.357512;-18.784496;0;;;;;;;1.28091;-0.02163;-23.908768;0
-23.900339;13.432819;-18.742357;0;;;;;;;1.289339;-0.02163;-23.900339;0
-23.891912;13.48247;-18.700218;0;;;;;;;1.297766;-0.02163;-23.891912;0
-23.883486;13.515047;-18.658079;0;;;;;;;1.306192;-0.02163;-23.883486;0
-23.875059;13.533709;-18.61594;0;;;;;;;1.314619;-0.02163;-23.875059;0
-23.866632;13.547009;-18.573799;0;;;;;;;1.323046;-0.02163;-23.866632;0
-23.858204;13.546432;-18.53166;0;;;;;;;1.331474;-0.02163;-23.858204;0
-23.849777;13.528054;-18.489521;0;;;;;;;1.339901;-0.02163;-23.849777;0
-23.841351;13.488356;-18.447382;0;;;;;;;1.348328;-0.02163;-23.841351;0
-23.832924;13.446789;-18.405243;0;;;;;;;1.356754;-0.02163;-23.832924;0
-23.824497;13.398727;-18.363104;0;;;;;;;1.365181;-0.02163;-23.824497;0
-23.816069;13.334401;-18.320965;0;;;;;;;1.37361;-0.02163;-23.816069;0
-23.807642;13.258449;-18.278824;0;;;;;;;1.382036;-0.02163;-23.807642;0
-23.799215;13.183381;-18.236685;0;;;;;;;1.390463;-0.02163;-23.799215;0
-23.790789;13.092244;-18.194546;0;;;;;;;1.39889;-0.02163;-23.790789;0
-23.782362;12.996895;-18.152407;0;;;;;;;1.407316;-0.02163;-23.782362;0
-23.773933;12.895803;-18.110268;0;;;;;;;1.415745;-0.02163;-23.773933;0
-23.765507;12.793431;-18.068127;0;;;;;;;1.424171;-0.02163;-23.765507;0
-23.75708;12.691444;-18.02599;0;;;;;;;1.432598;-0.02163;-23.75708;0
-23.748653;12.579432;-17.983849;0;;;;;;;1.441025;-0.02163;-23.748653;0
-23.740227;12.462088;-17.94171;0;;;;;;;1.449451;-0.02163;-23.740227;0
-23.731798;12.350054;-17.89957;0;;;;;;;1.45788;-0.02163;-23.731798;0
-23.723372;12.242492;-17.857431;0;;;;;;;1.466307;-0.02163;-23.723372;0
-23.714945;12.133812;-17.815292;0;;;;;;;1.474733;-0.02163;-23.714945;0
-23.706518;12.020872;-17.773151;0;;;;;;;1.48316;-0.02163;-23.706518;0
-23.698092;11.908502;-17.731012;0;;;;;;;1.491587;-0.02163;-23.698092;0
-23.689663;11.792637;-17.688873;0;;;;;;;1.500015;-0.02163;-23.689663;0
-23.681236;11.679344;-17.646734;0;;;;;;;1.508442;-0.02163;-23.681236;0
