Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;
UV 1_280;;Conc B;;Injection;;Run Log;;Fraction;;UV 1_280_CUT_TEMP@100,BASEM;;Cond;
ml;mAU;ml;%;ml;Injection;ml;Logbook;ml;Fraction;ml;mAU;ml;mS/cm
-23.828058;7.064957;-11.28267;0;;;;;;;1.394224;0.173757;-22.433687;0.308056
-23.819904;6.986382;-11.201152;0;;;;;;;1.402378;0.174781;-22.417379;0.316458
-23.811752;6.902617;-11.119634;0;;;;;;;1.41053;0.175804;-22.401072;0.325024
-23.803598;6.815368;-11.038116;0;;;;;;;1.418684;0.176828;-22.384766;0.333728
-23.795444;6.72374;-10.956597;0;;;;;;;1.426838;0.177852;-22.368458;0.342538
-23.787292;6.62883;-10.875078;0;;;;;;;1.43499;0.178876;-22.35215;0.351062
-23.779139;6.530357;-10.79356;0;;;;;;;1.443144;0.1799;-22.335842;0.358984
-23.770985;6.428989;-10.712042;0;;;;;;;1.451298;0.180924;-22.319534;0.368243
-23.762831;6.325811;-10.630524;0;;;;;;;1.459452;0.181948;-22.303226;0.377327
-23.754679;6.221885;-10.549006;0;;;;;;;1.467604;0.182972;-22.286919;0.387318
-23.746525;6.117075;-10.467487;0;;;;;;;1.475758;0.183495;-22.270611;0.396958
-23.738371;6.008331;-10.385969;0;;;;;;;1.483912;0.184017;-22.254303;0.406822
-23.730219;5.89929;-10.304451;0;;;;;;;1.492064;0.18454;-22.237997;0.417547
-23.722065;5.790416;-10.222933;0;;;;;;;1.500217;0.185063;-22.221689;0.42851
-23.713911;5.680991;-10.141415;0;;;;;;;1.508371;0.185586;-22.205381;0.438976
-23.705757;5.572178;-10.059896;0;;;;;;;1.516525;0.186109;-22.189074;0.450068
-23.697605;5.466408;-9.978378;0;;;;;;;1.524677;0.186632;-22.172766;0.46058
-23.689451;5.358424;-9.89686;0;;;;;;;1.532831;0.187155;-22.156458;0.471546
-23.681297;5.249456;-9.815342;0;;;;;;;1.540985;0.187678;-22.140152;0.482524
-23.673145;5.144229;-9.733824;0;;;;;;;1.549137;0.188201;-22.123844;0.494136
-23.664991;5.039834;-9.652306;0;;;;;;;1.557291;0.189276;-22.107536;0.505567
-23.656837;4.936428;-9.570787;0;;;;;;;1.565445;0.190351;-22.091228;0.517045
-23.648685;4.834324;-9.489269;0;;;;;;;1.573597;0.191427;-22.074921;0.528605
-23.640532;4.734798;-9.407751;0;;;;;;;1.581751;0.192502;-22.058613;0.540284
-23.632378;4.637235;-9.326233;0;;;;;;;1.589905;0.193577;-22.042305;0.552
-23.624224;4.542053;-9.244715;0;;;;;;;1.598059;0.194653;-22.025997;0.563663
-23.616072;4.447184;-9.163197;0;;;;;;;1.606211;0.195728;-22.009689;0.575653
-23.607918;4.353628;-9.081678;0;;;;;;;1.614365;0.196804;-21.993383;0.58787
-23.599764;4.26201;-9.00016;0;;;;;;;1.622519;0.197879;-21.977076;0.60005
-23.591612;4.174457;-8.918642;0;;;;;;;1.630671;0.198954;-21.960768;0.612265
-23.583458;4.088447;-8.837124;0;;;;;;;1.638824;0.199502;-21.94446;0.624583
-23.575304;4.003873;-8.755606;0;;;;;;;1.646978;0.20005;-21.928152;0.636867
-23.56715;3.922363;-8.674088;0;;;;;;;1.655132;0.200598;-21.911844;0.649217
-23.558998;3.841917;-8.592569;0;;;;;;;1.663284;0.201146;-21.895538;0.661407
-23.550844;3.763506;-8.511051;0;;;;;;;1.671438;0.201694;-21.87923;0.673393
-23.54269;3.687817;-8.429533;0;;;;;;;1.679592;0.202242;-21.862923;0.685657
-23.534538;3.614617;-8.348015;0;;;;;;;1.687744;0.20279;-21.846615;0.697994
-23.526384;3.543903;-8.266497;0;;;;;;;1.695898;0.203338;-21.830307;0.71012
-23.51823;3.474673;-8.184978;0;;;;;;;1.704052;0.203886;-21.813999;0.72225
-23.510078;3.406428;-8.10346;0;;;;;;;1.712204;0.204434;-21.797691;0.734469
-23.501925;3.339846;-8.021942;0;;;;;;;1.720358;0.20499;-21.781384;0.746606
-23.493771;3.275102;-7.940424;0;;;;;;;1.728512;0.205547;-21.765078;0.758734
-23.485617;3.212931;-7.858906;0;;;;;;;1.736666;0.206103;-21.74877;0.770806
-23.477465;3.15357;-7.777388;0;;;;;;;1.744818;0.206659;-21.732462;0.782793
-23.469311;3.095089;-7.695869;0;;;;;;;1.752972;0.207215;-21.716154;0.794701
-23.461157;3.037399;-7.614351;0;;;;;;;1.761126;0.207771;-21.699846;0.806594
-23.453005;2.981795;-7.532833;0;;;;;;;1.769278;0.208327;-21.683538;0.818614
-23.444851;feb.84;-7.451315;0;;;;;;;1.777431;0.208883;-21.667231;0.830561
-23.436697;2.876914;-7.369797;0;;;;;;;1.785585;0.209439;-21.650925;0.842495
-23.428543;2.826322;-7.288279;0;;;;;;;1.793739;0.209996;-21.634617;0.854388
-23.420391;2.77692;-7.20676;0;;;;;;;1.801891;0.211136;-21.618309;0.866125
-23.412237;2.728005;-7.125242;0;;;;;;;1.810045;0.212277;-21.602001;0.877831
-23.404083;2.682092;-7.043724;0;;;;;;;1.818199;0.213418;-21.585693;0.889231
-23.395931;2.638328;-6.962204;0;;;;;;;1.826351;0.214558;-21.569386;0.900453
-23.387777;2.595361;-6.880686;0;;;;;;;1.834505;0.215699;-21.553078;0.911543
-23.379623;2.553024;-6.799168;0;;;;;;;1.842659;0.21684;-21.53677;0.922511
