Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;
UV 1_280;;Injection;;Run Log;;Fraction;;UV 1_280_CUT_TEMP@100,BASEM;;Cond;;Conc B;
ml;mAU;ml;Injection;ml;Logbook;ml;Fraction;ml;mAU;ml;mS/cm;ml;%
-23.249393;-18.878601;;;;;;;1.972897;0.247941;-21.276501;73.075157;-5.492855;0
-23.241241;-18.987549;;;;;;;1.981049;0.24845;-21.260197;72.395569;-5.411327;0
-23.233089;-19.094769;;;;;;;1.989201;0.248958;-21.243891;71.710724;-5.329802;0
-23.224937;-19.203094;;;;;;;1.997353;0.249467;-21.227587;71.019722;-5.248276;0
-23.216784;-19.308794;;;;;;;2.005507;0.249975;-21.211281;70.323265;-5.166748;0
-23.208632;-19.414421;;;;;;;2.013659;0.250484;-21.194977;69.62442;-5.085222;0
-23.20048;-19.520866;;;;;;;2.021811;0.250992;-21.178671;68.92588;-5.003695;0
-23.192327;-19.627211;;;;;;;2.029963;0.251501;-21.162367;68.224434;-4.922169;0
-23.184174;-19.731541;;;;;;;2.038116;0.25201;-21.146061;67.521263;-4.840641;0
-23.176022;-19.834881;;;;;;;2.046268;0.252525;-21.129757;66.817154;-4.759115;0
-23.16787;-19.937935;;;;;;;2.05442;0.253039;-21.113453;66.109886;-4.677589;0
-23.159718;-20.039507;;;;;;;2.062572;0.253554;-21.097147;65.401337;-4.596062;0
-23.151566;-20.140114;;;;;;;2.070726;0.254069;-21.080841;64.694702;-4.514536;0
-23.143412;-20.241484;;;;;;;2.078878;0.254584;-21.064537;63.989395;-4.433008;0
-23.13526;-20.34313;;;;;;;2.08703;0.255099;-21.048233;63.286533;-4.351482;0
-23.127108;-20.443399;;;;;;;2.095182;0.255614;-21.031927;62.586384;-4.269957;0
-23.118954;-20.542788;;;;;;;2.103334;0.256129;-21.015621;61.889057;-4.188429;0
-23.110802;-20.642078;;;;;;;2.111488;0.256644;-20.999317;61.195126;-4.106903;0
-23.10265;-20.740444;;;;;;;2.11964;0.257158;-20.983013;60.506054;-4.025375;0
-23.094498;-20.837185;;;;;;;2.127792;0.258211;-20.966707;59.824959;-3.94385;0
-23.086346;-20.933178;;;;;;;2.135944;0.259263;-20.950403;59.149685;-3.862324;0
-23.078192;-21.029694;;;;;;;2.144098;0.260316;-20.934097;58.477707;-3.780796;0
-23.07004;-21.126249;;;;;;;2.15225;0.261368;-20.917793;57.812492;-3.69927;0
-23.061888;-21.223198;;;;;;;2.160402;0.262421;-20.901487;57.154697;-3.617743;0
-23.053736;-21.318783;;;;;;;2.168554;0.263473;-20.885183;56.503143;-3.536217;0
-23.045582;-21.41251;;;;;;;2.176708;0.264526;-20.868877;55.859337;-3.454689;0
-23.03743;-21.504921;;;;;;;2.18486;0.265578;-20.852573;55.221912;-3.373163;0
-23.029278;-21.600317;;;;;;;2.193012;0.266631;-20.836269;54.589996;-3.291637;0
-23.021126;-21.695456;;;;;;;2.201164;0.267683;-20.819963;53.967392;-3.21011;0
-23.012972;-21.788532;;;;;;;2.209318;0.268216;-20.803658;53.353954;-3.128584;0
-23.00482;-21.881247;;;;;;;2.21747;0.268749;-20.787354;52.748238;-3.047056;0
-22.996668;-21.971966;;;;;;;2.225622;0.269283;-20.771049;52.15015;-2.96553;0
-22.988516;-22.062496;;;;;;;2.233774;0.269816;-20.754744;51.562847;-2.884005;0
-22.980362;-22.154007;;;;;;;2.241928;0.270349;-20.738438;50.986847;-2.802477;0
