Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;
UV 1_280;;Injection;;Run Log;;Fraction;;UV 1_280_CUT_TEMP@100,BASEM;;Cond;;Conc B;
ml;mAU;ml;Injection;ml;Logbook;ml;Fraction;ml;mAU;ml;mS/cm;ml;%
-24.517696;30.458988;;;;;;;0.704525;0.114795;-23.813141;0.03973;-18.178154;0
-24.509504;31.42948;;;;;;;0.712717;0.114907;-23.796757;0.03984;-18.096245;0
-24.501312;32.395496;;;;;;;0.720909;0.11502;-23.780373;0.039924;-18.014338;0
-24.49312;33.355061;;;;;;;0.729101;0.115132;-23.763988;0.04006;-17.93243;0
-24.484928;34.302711;;;;;;;0.737293;0.115244;-23.747602;0.04021;-17.850523;0
-24.476736;35.230869;;;;;;;0.745485;0.115333;-23.731218;0.04031;-17.768616;0
-24.468544;36.136295;;;;;;;0.753677;0.115422;-23.714834;0.040514;-17.686707;0
-24.46035;37.015194;;;;;;;0.761871;0.11551;-23.698448;0.04072;-17.604799;0
-24.452158;37.863972;;;;;;;0.770063;0.115599;-23.682064;0.04095;-17.522892;0
-24.443966;38.674915;;;;;;;0.778255;0.115688;-23.66568;0.041173;-17.440983;0
-24.435774;39.455967;;;;;;;0.786448;0.115777;-23.649296;0.041441;-17.359076;0
-24.427582;40.209286;;;;;;;0.79464;0.115866;-23.63291;0.041777;-17.277168;0
-24.41939;40.918896;;;;;;;0.802832;0.115954;-23.616526;0.04211;-17.195259;0
-24.411198;41.580353;;;;;;;0.811024;0.116043;-23.600142;0.04249;-17.113354;0
-24.403006;42.193539;;;;;;;0.819216;0.116132;-23.583757;0.042921;-17.031445;0
-24.394814;42.757206;;;;;;;0.827408;0.116257;-23.567371;0.043369;-16.949537;0
-24.386621;43.268753;;;;;;;0.8356;0.116382;-23.550987;0.043831;-16.86763;0
-24.378429;43.732239;;;;;;;0.843792;0.116507;-23.534603;0.044377;-16.785721;0
-24.370237;44.14127;;;;;;;0.851984;0.116632;-23.518217;0.044962;-16.703814;0
-24.362045;44.498909;;;;;;;0.860176;0.116757;-23.501833;0.045591;-16.621906;0
-24.353853;44.808743;;;;;;;0.868368;0.116882;-23.485449;0.046264;-16.539997;0
-24.345661;45.065071;;;;;;;0.87656;0.117007;-23.469065;0.047006;-16.458092;0
-24.337469;45.267265;;;;;;;0.884752;0.117132;-23.452679;0.047786;-16.376183;0
-24.329277;45.418243;;;;;;;0.892944;0.117256;-23.436295;0.04861;-16.294275;0
-24.321085;45.520241;;;;;;;0.901136;0.117381;-23.41991;0.049481;-16.212368;0
-24.312893;45.576485;;;;;;;0.909328;0.11748;-23.403526;0.05041;-16.130459;0
-24.304701;45.587959;;;;;;;0.917521;0.117578;-23.38714;0.051388;-16.048552;0
-24.296507;45.555313;;;;;;;0.925714;0.117676;-23.370756;0.052425;-15.966644;0
-24.288315;45.480549;;;;;;;0.933907;0.117774;-23.354372;0.053554;-15.884736;0
-24.280123;45.365616;;;;;;;0.942099;0.117873;-23.337986;0.054736;-15.802829;0
-24.271931;45.213486;;;;;;;0.950291;0.117971;-23.321602;0.055968;-15.720921;0
-24.263739;45.027065;;;;;;;0.958483;0.118069;-23.305218;0.057252;-15.639013;0
-24.255547;44.810558;;;;;;;0.966675;0.118167;-23.288834;0.05858;-15.557105;0
-24.247355;44.563129;;;;;;;0.974867;0.118265;-23.272448;0.059951;-15.475198;0
-24.239162;44.291008;;;;;;;0.983059;0.118364;-23.256063;0.061373;-15.39329;0
-24.23097;44.002018;;;;;;;0.991251;0.118466;-23.239679;0.062871;-15.311382;0
-24.222778;43.689888;;;;;;;0.999443;0.118568;-23.223293;0.064452;-15.229474;0
-24.214586;43.361118;;;;;;;1.007635;0.11867;-23.206909;0.06609;-15.147567;0
-24.206394;43.016453;;;;;;;1.015827;0.118772;-23.190525;0.06778;-15.065659;0
-24.198202;42.660522;;;;;;;1.024019;0.118875;-23.174141;0.069533;-14.983751;0
-24.19001;42.295856;;;;;;;1.032211;0.118977;-23.157755;0.071331;-14.901843;0
-24.181818;41.923237;;;;;;;1.040403;0.119079;-23.141371;0.073179;-14.819936;0
-24.173626;41.546249;;;;;;;1.048595;0.119181;-23.124987;0.075097;-14.738028;0
-24.165434;41.165562;;;;;;;1.056787;0.119284;-23.108603;0.077065;-14.656119;0
