Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;
UV 1_280;;Conc B;;Injection;;Run Log;;Fraction;;UV 1_280_CUT_TEMP@100,BASEM;;Cond;
ml;mAU;ml;%;ml;Injection;ml;Logbook;ml;Fraction;ml;mAU;ml;mS/cm
-24.314087;2.36688;-20.805386;0;;;;;;;0.877136;0.007063;-24.314087;0
-24.306717;2.422451;-20.768528;0;;;;;;;0.884506;0.007063;-24.306717;0
-24.299345;2.479423;-20.731672;0;;;;;;;0.891878;0.007063;-24.299345;0
-24.291975;2.541589;-20.694817;0;;;;;;;0.899248;0.007063;-24.291975;0
-24.284603;2.600655;-20.657961;0;;;;;;;0.90662;0.007063;-24.284603;0
-24.277233;2.65949;-20.621105;0;;;;;;;0.91399;0.007063;-24.277233;0
-24.269861;2.718721;-20.584249;0;;;;;;;0.921362;0.007063;-24.269861;0
-24.262491;2.777448;-20.547394;0;;;;;;;0.928732;0.007063;-24.262491;0
-24.255119;2.83791;-20.510538;0;;;;;;;0.936104;0.007063;-24.255119;0
-24.247749;2.900538;-20.473682;0;;;;;;;0.943474;0.007063;-24.247749;0
-24.240377;2.964505;-20.436827;0;;;;;;;0.950846;0.007063;-24.240377;0
-24.233007;3.032329;-20.399971;0;;;;;;;0.958216;0.007063;-24.233007;0
-24.225637;3.098572;-20.363115;0;;;;;;;0.965586;0.007063;-24.225637;0
-24.218266;3.166529;-20.32626;0;;;;;;;0.972958;0.007063;-24.218266;0
-24.210896;3.237306;-20.289404;0;;;;;;;0.980328;0.007063;-24.210896;0
-24.203524;3.306885;-20.252548;0;;;;;;;0.9877;0.007063;-24.203524;0
-24.196154;3.376365;-20.215693;0;;;;;;;0.99507;0.007063;-24.196154;0
-24.188782;3.444276;-20.178837;0;;;;;;;1.002441;0.007063;-24.188782;0
-24.181412;3.511104;-20.141979;0;;;;;;;1.009811;0.007063;-24.181412;0
-24.17404;3.575537;-20.105125;0;;;;;;;1.017183;0.007063;-24.17404;0
-24.16667;3.636602;-20.068268;0;;;;;;;1.024553;0.007063;-24.16667;0
-24.159298;3.695482;-20.031414;0;;;;;;;1.031925;0.007063;-24.159298;0
-24.151928;3.751427;-19.994556;0;;;;;;;1.039295;0.007063;-24.151928;0
-24.144556;3.804743;-19.957701;0;;;;;;;1.046667;0.007063;-24.144556;0
-24.137186;3.858223;-19.920845;0;;;;;;;1.054037;0.007063;-24.137186;0
-24.129814;3.905216;-19.883989;0;;;;;;;1.061409;0.007063;-24.129814;0
-24.122444;3.952608;-19.847134;0;;;;;;;1.068779;0.007063;-24.122444;0
-24.115074;3.995889;-19.810278;0;;;;;;;1.076151;0.007063;-24.115074;0
-24.107702;4.037951;-19.773422;0;;;;;;;1.083521;0.007063;-24.107702;0
-24.100332;4.075562;-19.736567;0;;;;;;;1.090891;0.007063;-24.100332;0
-24.09296;4.11065;-19.699711;0;;;;;;;1.098263;0.007063;-24.09296;0
-24.08559;4.141192;-19.662855;0;;;;;;;1.105633;0.007063;-24.08559;0
-24.078218;4.1682;-19.625999;0;;;;;;;1.113005;0.007063;-24.078218;0
-24.070848;4.193811;-19.589144;0;;;;;;;1.120375;0.007063;-24.070848;0
-24.063477;4.213575;-19.552288;0;;;;;;;1.127747;0.007063;-24.063477;0
-24.056107;4.226373;-19.515432;0;;;;;;;1.135117;0.007063;-24.056107;0
-24.048735;4.234293;-19.478577;0;;;;;;;1.142488;0.007063;-24.048735;0
-24.041365;4.239809;-19.441721;0;;;;;;;1.149858;0.007063;-24.041365;0
-24.033993;4.242591;-19.404865;0;;;;;;;1.15723;0.007063;-24.033993;0
-24.026623;4.239749;-19.368008;0;;;;;;;1.1646;0.007063;-24.026623;0
-24.019251;4.232925;-19.331154;0;;;;;;;1.171972;0.007063;-24.019251;0
-24.011881;4.224678;-19.294296;0;;;;;;;1.179342;0.007063;-24.011881;0
-24.004509;4.209986;-19.257442;0;;;;;;;1.186714;0.007063;-24.004509;0
-23.997139;4.189497;-19.220585;0;;;;;;;1.194084;0.007063;-23.997139;0
-23.989769;4.168546;-19.183729;0;;;;;;;1.201454;0.007063;-23.989769;0
-23.982397;4.146001;-19.146873;0;;;;;;;1.208826;0.007063;-23.982397;0
-23.975027;4.120385;-19.110018;0;;;;;;;1.216196;0.007063;-23.975027;0
-23.967655;4.089131;-19.073162;0;;;;;;;1.223568;0.007063;-23.967655;0
-23.960285;4.053712;-19.036306;0;;;;;;;1.230938;0.007063;-23.960285;0
-23.952913;4.013928;-18.999451;0;;;;;;;1.23831;0.007063;-23.952913;0
-23.945543;3.970333;-18.962595;0;;;;;;;1.24568;0.007063;-23.945543;0
-23.938171;3.925225;-18.925739;0;;;;;;;1.253052;0.007063;-23.938171;0
-23.930801;3.879113;-18.888884;0;;;;;;;1.260422;0.007063;-23.930801;0
-23.923429;3.829718;-18.852028;0;;;;;;;1.267794;0.007063;-23.923429;0
-23.916059;3.779115;-18.815172;0;;;;;;;1.275164;0.007063;-23.916059;0
-23.908688;3.726883;-18.778316;0;;;;;;;1.282536;0.007063;-23.908688;0
-23.901318;3.671706;-18.741461;0;;;;;;;1.289906;0.007063;-23.901318;0
-23.893946;3.618667;-18.704605;0;;;;;;;1.297277;0.007063;-23.893946;0
-23.886576;3.564701;-18.667749;0;;;;;;;1.304647;0.007063;-23.886576;0
-23.879204;3.51376;-18.630894;0;;;;;;;1.312019;0.007063;-23.879204;0
-23.871834;3.460681;-18.594036;0;;;;;;;1.319389;0.007063;-23.871834;0
-23.864464;3.408413;-18.557182;0;;;;;;;1.326759;0.007063;-23.864464;0
-23.857092;3.358767;-18.520325;0;;;;;;;1.334131;0.007063;-23.857092;0
-23.849722;3.307852;-18.483471;0;;;;;;;1.341501;0.007063;-23.849722;0
-23.84235;3.254118;-18.446613;0;;;;;;;1.348873;0.007063;-23.84235;0
-23.83498;3.19963;-18.40976;0;;;;;;;1.356243;0.007063;-23.83498;0
-23.827608;3.149948;-18.372902;0;;;;;;;1.363615;0.007063;-23.827608;0
-23.820238;3.098817;-18.336046;0;;;;;;;1.370985;0.007063;-23.820238;0
-23.812866;3.046865;-18.299191;0;;;;;;;1.378357;0.007063;-23.812866;0
-23.805496;2.995078;-18.262335;0;;;;;;;1.385727;0.007063;-23.805496;0
-23.798124;2.946559;-18.225479;0;;;;;;;1.393099;0.007063;-23.798124;0
-23.790754;2.899316;-18.188623;0;;;;;;;1.400469;0.007063;-23.790754;0
-23.783382;2.849443;-18.151768;0;;;;;;;1.407841;0.007063;-23.783382;0
-23.776012;2.803863;-18.114912;0;;;;;;;1.415211;0.007063;-23.776012;0
-23.768641;2.763484;-18.078056;0;;;;;;;1.422583;0.007063;-23.768641;0
-23.761271;2.724738;-18.041201;0;;;;;;;1.429953;0.007063;-23.761271;0
-23.753899;2.686714;-18.004345;0;;;;;;;1.437325;0.007063;-23.753899;0
-23.746529;2.649422;-17.967489;0;;;;;;;1.444695;0.007063;-23.746529;0
-23.739159;2.615095;-17.930634;0;;;;;;;1.452065;0.007063;-23.739159;0
-23.731787;2.584655;-17.893778;0;;;;;;;1.459436;0.007063;-23.731787;0
-23.724417;2.555363;-17.856922;0;;;;;;;1.466806;0.007063;-23.724417;0
-23.717045;2.527073;-17.820065;0;;;;;;;1.474178;0.007063;-23.717045;0
-23.709675;2.500754;-17.783211;0;;;;;;;1.481548;0.007063;-23.709675;0
-23.702303;2.477822;-17.746353;0;;;;;;;1.48892;0.007063;-23.702303;0
-23.694933;2.454481;-17.709499;0;;;;;;;1.49629;0.007063;-23.694933;0
-23.687561;2.433024;-17.672642;0;;;;;;;1.503662;0.007063;-23.687561;0
-23.680191;2.412825;-17.635788;0;;;;;;;1.511032;0.007063;-23.680191;0
-23.672819;2.395622;-17.59893;0;;;;;;;1.518404;0.007063;-23.672819;0
-23.665449;2.380763;-17.562075;0;;;;;;;1.525774;0.007063;-23.665449;0
-23.658077;2.364481;-17.525219;0;;;;;;;1.533146;0.007063;-23.658077;0
-23.650707;2.349262;-17.488363;0;;;;;;;1.540516;0.007063;-23.650707;0
-23.643335;2.339196;-17.451508;0;;;;;;;1.547888;0.007063;-23.643335;0
-23.635965;2.332057;-17.414652;0;;;;;;;1.555258;0.007063;-23.635965;0
-23.628593;2.32286;-17.377796;0;;;;;;;1.562628;0.007063;-23.628593;0
-23.621223;2.317307;-17.34094;0;;;;;;;jan.57;0.007063;-23.621223;0
-23.613853;2.31196;-17.304085;0;;;;;;;1.57737;0.007063;-23.613853;0
-23.606482;2.310814;-17.267229;0;;;;;;;1.584742;0.007063;-23.606482;0
-23.599112;2.311017;-17.230373;0;;;;;;;1.592112;0.007063;-23.599112;0
-23.59174;2.308722;-17.193518;0;;;;;;;1.599483;0.007063;-23.59174;0
-23.58437;2.311002;-17.156662;0;;;;;;;1.606853;0.007063;-23.58437;0
-23.576998;2.315751;-17.119804;0;;;;;;;1.614225;0.007063;-23.576998;0
-23.569628;2.320604;-17.082951;0;;;;;;;1.621595;0.007063;-23.569628;0
-23.562256;2.323675;-17.046093;0;;;;;;;1.628967;0.007063;-23.562256;0
-23.554886;2.329184;-17.009239;0;;;;;;;1.636337;0.007063;-23.554886;0
-23.547514;2.337007;-16.972382;0;;;;;;;1.643709;0.007063;-23.547514;0
-23.540144;2.346197;-16.935528;0;;;;;;;1.651079;0.007063;-23.540144;0
-23.532772;2.352395;-16.89867;0;;;;;;;1.658451;0.007063;-23.532772;0
-23.525402;2.362141;-16.861816;0;;;;;;;1.665821;0.007063;-23.525402;0
-23.518032;2.373376;-16.824959;0;;;;;;;1.673193;0.007063;-23.518032;0
-23.51066;2.382973;-16.788105;0;;;;;;;1.680563;0.007063;-23.51066;0.000542
-23.50329;2.393803;-16.751247;0;;;;;;;1.687933;0.007063;-23.50329;0.005875
-23.495918;2.404715;-16.714392;0;;;;;;;1.695305;0.007063;-23.495918;0.006233
-23.488548;2.41551;-16.677536;0;;;;;;;1.702675;0.007063;-23.488548;0.006667
-23.481176;2.428812;-16.64068;0;;;;;;;1.710047;0.007063;-23.481176;0.007071
-23.473806;2.439537;-16.603825;0;;;;;;;1.717417;0.007063;-23.473806;0.007523
-23.466434;2.45205;-16.566969;0;;;;;;;1.724789;0.007063;-23.466434;0.00795
-23.459064;2.467802;-16.530113;0;;;;;;;1.732159;0.007063;-23.459064;0.008356
-23.451693;2.483935;-16.493258;0;;;;;;;1.739531;0.007063;-23.451693;0.008795
-23.444323;2.496719;-16.456402;0;;;;;;;1.746901;0.007063;-23.444323;0.009239
-23.436951;2.51376;-16.419546;0;;;;;;;1.754272;0.007063;-23.436951;0.0097
-23.429581;2.530532;-16.38269;0;;;;;;;1.761642;0.007063;-23.429581;0.010158
-23.422209;2.546377;-16.345835;0;;;;;;;1.769014;0.007063;-23.422209;0.010637
-23.414839;2.562822;-16.308979;0;;;;;;;1.776384;0.007063;-23.414839;0.011116
-23.407467;2.577359;-16.272121;0;;;;;;;1.783756;0.007063;-23.407467;0.011576
-23.400097;2.592522;-16.235268;0;;;;;;;1.791126;0.007063;-23.400097;0.012059
-23.392727;2.608679;-16.19841;0;;;;;;;1.798496;0.007063;-23.392727;0.012567
-23.385355;2.621589;-16.161556;0;;;;;;;1.805868;0.007063;-23.385355;0.01311
-23.377985;2.632333;-16.124699;0;;;;;;;1.813238;0.007063;-23.377985;0.013634
-23.370613;2.645924;-16.087845;0;;;;;;;1.82061;0.007063;-23.370613;0.01419
-23.363243;2.660125;-16.050987;0;;;;;;;1.82798;0.007063;-23.363243;0.01475
-23.355871;2.672481;-16.014133;0;;;;;;;1.835352;0.007063;-23.355871;0.015323
-23.348501;2.684781;-15.977277;0;;;;;;;1.842722;0.007063;-23.348501;0.015871
-23.341129;2.696588;-15.94042;0;;;;;;;1.850094;0.007063;-23.341129;0.01646
-23.333759;2.710512;-15.903564;0;;;;;;;1.857464;0.007063;-23.333759;0.017069
-23.326387;2.725455;-15.866709;0;;;;;;;1.864836;0.007063;-23.326387;0.01771
-23.319017;2.735831;-15.829853;0;;;;;;;1.872206;0.007063;-23.319017;0.01834
-23.311646;2.747327;-15.792997;0;;;;;;;1.879578;0.007063;-23.311646;0.018974
-23.304276;2.760208;-15.756142;0;;;;;;;1.886948;0.007063;-23.304276;0.019611
-23.296904;2.769873;-15.719286;0;;;;;;;1.89432;0.007063;-23.296904;0.02027
-23.289534;2.777855;-15.68243;0;;;;;;;1.90169;0.007063;-23.289534;0.020967
-23.282162;2.785945;-15.645575;0;;;;;;;1.909061;0.007063;-23.282162;0.021645
-23.274792;2.79486;-15.608719;0;;;;;;;1.916431;0.007063;-23.274792;0.022335
-23.267422;2.804056;-15.571863;0;;;;;;;1.923801;0.007063;-23.267422;0.022986
-23.26005;2.812198;-15.535007;0;;;;;;;1.931173;0.007063;-23.26005;0.023664
-23.25268;2.817669;-15.498151;0;;;;;;;1.938543;0.007063;-23.25268;0.02434
-23.245308;2.824381;-15.461295;0;;;;;;;1.945915;0.007063;-23.245308;0.025039
-23.237938;2.833402;-15.424439;0;;;;;;;1.953285;0.007063;-23.237938;0.02578
-23.230566;2.837866;-15.387584;0;;;;;;;1.960657;0.007063;-23.230566;0.026506
-23.223196;2.843125;-15.350728;0;;;;;;;1.968027;0.007063;-23.223196;0.027252
-23.215824;2.851619;-15.313872;0;;;;;;;1.975399;0.007063;-23.215824;0.028003
-23.208454;2.858643;-15.277017;0;;;;;;;1.982769;0.007063;-23.208454;0.028782
-23.201082;2.865157;-15.240161;0;;;;;;;1.990141;0.007063;-23.201082;0.029557
-23.193712;2.868835;-15.203305;0;;;;;;;1.997511;0.007063;-23.193712;0.030424
-23.18634;2.873085;-15.166449;0;;;;;;;2.004883;0.007063;-23.18634;0.031372
-23.17897;2.876103;-15.129593;0;;;;;;;2.012253;0.007063;-23.17897;0.032214
-23.171598;2.87854;-15.092737;0;;;;;;;2.019625;0.007063;-23.171598;0.033062
-23.164228;2.880457;-15.055882;0;;;;;;;2.026995;0.007063;-23.164228;0.033953
-23.156857;2.881599;-15.019026;0;;;;;;;2.034367;0.007063;-23.156857;0.034828
-23.149487;2.883866;-14.98217;0;;;;;;;2.041737;0.007063;-23.149487;0.035717
-23.142117;2.884599;-14.945314;0;;;;;;;2.049107;0.007063;-23.142117;0.036644
-23.134745;2.885385;-14.908459;0;;;;;;;2.056479;0.007063;-23.134745;0.037621
-23.127375;2.886944;-14.871603;0;;;;;;;2.063848;0.007063;-23.127375;0.038648
-23.120003;2.887035;-14.834747;0;;;;;;;2.07122;0.007063;-23.120003;0.039592
-23.112633;2.886262;-14.797892;0;;;;;;;2.07859;0.007063;-23.112633;0.040573
-23.105261;2.885856;-14.761035;0;;;;;;;2.085962;0.007063;-23.105261;0.041543
-23.097891;2.886316;-14.724179;0;;;;;;;2.093332;0.007063;-23.097891;0.042563
-23.090519;2.886448;-14.687324;0;;;;;;;2.100704;0.007063;-23.090519;0.043604
-23.083149;2.886181;-14.650468;0;;;;;;;2.108074;0.007063;-23.083149;0.044668
-23.075777;2.88632;-14.613612;0;;;;;;;2.115446;0.007063;-23.075777;0.045753
-23.068407;2.88606;-14.576756;0;;;;;;;2.122816;0.007063;-23.068407;0.046841
-23.061035;2.885213;-14.539901;0;;;;;;;2.130188;0.007063;-23.061035;0.047962
-23.053665;2.882946;-14.503045;0;;;;;;;2.137558;0.007063;-23.053665;0.049066
-23.046295;2.880905;-14.466189;0;;;;;;;2.14493;0.007063;-23.046295;0.050163
-23.038923;2.881135;-14.429334;0;;;;;;;2.1523;0.007063;-23.038923;0.051309
-23.031551;2.882416;-14.392478;0;;;;;;;2.15967;0.007063;-23.031551;0.052472
-23.024181;2.881059;-14.355621;0;;;;;;;2.167042;0.007063;-23.024181;0.053651
-23.016811;feb.16;-14.318766;0;;;;;;;2.174412;0.007063;-23.016811;0.054878
-23.009439;2.879637;-14.28191;0;;;;;;;2.181784;0.007063;-23.009439;0.056115
-23.002069;2.875914;-14.245054;0;;;;;;;2.189154;0.007063;-23.002069;0.05739
-22.994698;2.872914;-14.208199;0;;;;;;;2.196526;0.007063;-22.994698;0.058662
-22.987328;2.86897;-14.171343;0;;;;;;;2.203896;0.007063;-22.987328;0.059985
