Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;
UV 1_280;;Injection;;Run Log;;Fraction;;UV 1_280_CUT_TEMP@100,BASEM;;Cond;;Conc B;
ml;mAU;ml;Injection;ml;Logbook;ml;Fraction;ml;mAU;ml;mS/cm;ml;%
-23.332355;3.158153;;;;;;;1.890194;-1.009259;-21.442076;0.21113;-6.317278;0
-23.324171;3.031101;;;;;;;1.898378;-1.009259;-21.425711;0.21321;-6.235437;0
-23.315989;2.905578;;;;;;;1.906561;-1.009259;-21.409346;0.215316;-6.153597;0
-23.307806;2.783254;;;;;;;1.914743;-1.009259;-21.392979;0.217403;-6.071756;0
-23.299623;2.662626;;;;;;;1.922926;-1.009259;-21.376614;0.219487;-5.989914;0
-23.291441;2.546308;;;;;;;1.931108;-1.009259;-21.360249;0.221568;-5.908073;0
-23.283258;2.433689;;;;;;;1.939291;-1.009259;-21.343882;0.223632;-5.826233;0
-23.275076;2.322522;;;;;;;1.947474;-1.009259;-21.327517;0.225667;-5.744392;0
-23.266893;2.213929;;;;;;;1.955656;-1.009259;-21.311152;0.227706;-5.66255;0
-23.258711;2.107434;;;;;;;1.963839;-1.009259;-21.294785;0.229758;-5.580709;0
-23.250528;2.001141;;;;;;;1.972021;-1.009259;-21.278419;0.231807;-5.498869;0
-23.242346;1.897901;;;;;;;1.980204;-1.009259;-21.262054;0.233887;-5.417028;0
-23.234163;1.798267;;;;;;;1.988386;-1.009259;-21.245687;0.235943;-5.335186;0
-23.225981;1.699628;;;;;;;1.996569;-1.009259;-21.229322;0.23799;-5.253345;0
-23.217796;1.602275;;;;;;;2.004751;-1.009259;-21.212957;0.240012;-5.171505;0
-23.209614;1.507517;;;;;;;2.012936;-1.009259;-21.19659;0.241996;-5.089664;0
-23.201431;1.414644;;;;;;;2.021118;-1.009259;-21.180225;0.243967;-5.007822;0
-23.193249;1.323275;;;;;;;2.029301;-1.009259;-21.16386;0.245981;-4.925982;0
-23.185066;1.234048;;;;;;;2.037483;-1.009259;-21.147493;0.247966;-4.844141;0
-23.176884;1.147264;;;;;;;2.045666;-1.009259;-21.131128;0.249951;-4.7623;0
-23.168701;1.063118;;;;;;;2.053848;-1.009259;-21.114763;0.251903;-4.680458;0
-23.160519;0.980141;;;;;;;2.062031;-1.009259;-21.098396;0.253849;-4.598618;0
-23.152336;0.898745;;;;;;;2.070213;-1.009259;-21.082031;0.255787;-4.516777;0
-23.144154;0.819882;;;;;;;2.078396;-1.009259;-21.065666;0.257737;-4.434937;0
-23.135971;0.74213;;;;;;;2.086578;-1.009259;-21.049299;0.259627;-4.353094;0
-23.127789;0.666249;;;;;;;2.094761;-1.009259;-21.032934;0.261566;-4.271254;0
-23.119606;0.591805;;;;;;;2.102943;-1.009259;-21.016569;0.263494;-4.189413;0
-23.111423;0.518059;;;;;;;2.111126;-1.009259;-21.000202;0.265424;-4.107571;0
-23.103241;0.444797;;;;;;;2.119308;-1.009259;-20.983837;0.267284;-4.02573;0
-23.095058;0.37136;;;;;;;2.127493;-1.009259;-20.967472;0.269156;-3.94389;0
-23.086874;0.299353;;;;;;;2.135675;-1.009259;-20.951105;0.271034;-3.862049;0
-23.078691;0.227097;;;;;;;2.143858;-1.009259;-20.93474;0.27284;-3.780207;0
-23.070509;0.156124;;;;;;;2.15204;-1.009259;-20.918375;0.274627;-3.698366;0
-23.062326;0.087487;;;;;;;2.160223;-1.009259;-20.902008;0.276356;-3.616526;0
-23.054144;0.0193;;;;;;;2.168406;-1.009259;-20.885643;0.278043;-3.534685;0
-23.045961;-0.046226;;;;;;;2.176588;-1.009259;-20.869278;0.27972;-3.452843;0
-23.037779;-0.109775;;;;;;;2.184771;-1.009259;-20.852911;0.281436;-3.371002;0
-23.029596;-0.17408;;;;;;;2.192953;-1.009259;-20.836546;0.283207;-3.289162;0
-23.021414;-0.237085;;;;;;;2.201136;-1.009259;-20.820181;0.284935;-3.207321;0
-23.013231;-0.299557;;;;;;;2.209318;-1.009259;-20.803814;0.286639;-3.125479;0
-23.005049;-0.361232;;;;;;;2.217501;-1.009259;-20.787449;0.288325;-3.043638;0
-22.996866;-0.422408;;;;;;;2.225683;-1.009259;-20.771084;0.289979;-2.961798;0
-22.988682;-0.48246;;;;;;;2.233866;-1.009259;-20.754717;0.291601;-2.879957;0
