Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;
UV 1_280;;Conc B;;Injection;;Run Log;;Fraction;;UV 1_280_CUT_TEMP@100,BASEM;;Cond;
ml;mAU;ml;%;ml;Injection;ml;Logbook;ml;Fraction;ml;mAU;ml;mS/cm
-23.738861;4.17228;-10.404553;0;;;;;;;1.481489;0.153635;-22.257376;0.386166
-23.730677;4.164078;-10.322699;0;;;;;;;1.489674;0.15383;-22.241005;0.39985
-23.722492;4.153401;-10.240843;0;;;;;;;1.497858;0.155504;-22.224636;0.415384
-23.714308;4.139916;-10.158988;0;;;;;;;1.506042;0.155641;-22.208265;0.431628
-23.706121;4.125203;-10.077133;0;;;;;;;1.514229;0.15703;-22.191895;0.448113
-23.697937;4.108589;-9.995277;0;;;;;;;1.522413;0.158321;-22.175526;0.46525
-23.689753;4.090488;-9.913423;0;;;;;;;1.530598;0.15912;-22.159155;0.482692
-23.681566;4.069226;-9.831567;0;;;;;;;1.538784;0.159757;-22.142784;0.501768
-23.673382;4.04874;-9.749712;0;;;;;;;1.546968;0.160421;-22.126415;0.521185
-23.665197;4.029387;-9.667856;0;;;;;;;1.555153;0.161907;-22.110044;0.540882
-23.657011;4.010412;-9.586001;0;;;;;;;1.563339;0.162187;-22.093676;0.560282
-23.648827;3.992283;-9.504147;0;;;;;;;1.571524;0.16282;-22.077305;0.580678
-23.640642;3.974974;-9.422291;0;;;;;;;1.579708;0.162974;-22.060934;0.601804
-23.632458;3.959707;-9.340436;0;;;;;;;1.587893;0.162818;-22.044565;0.623527
-23.624271;3.945998;-9.25858;0;;;;;;;1.596079;0.162476;-22.028194;0.645397
-23.616087;3.93437;-9.176725;0;;;;;;;1.604263;0.162344;-22.011826;0.667554
-23.607903;3.925893;-9.09487;0;;;;;;;1.612448;0.162678;-21.995455;0.690679
-23.599716;3.921205;-9.013014;0;;;;;;;1.620634;0.163056;-21.979084;0.714425
-23.591532;3.918937;-8.93116;0;;;;;;;1.628819;0.163363;-21.962715;0.738541
-23.583347;3.920699;-8.849304;0;;;;;;;1.637003;0.164394;-21.946344;0.762808
-23.575161;3.925688;-8.767448;0;;;;;;;1.645189;0.166093;-21.929974;0.787232
-23.566977;3.934942;-8.685595;0;;;;;;;1.653374;0.167051;-21.913605;0.812485
-23.558792;3.947299;-8.603739;0;;;;;;;1.661558;0.166966;-21.897234;0.838115
-23.550606;3.963689;-8.521883;0;;;;;;;1.669744;0.167239;-21.880865;0.863787
-23.542421;3.983611;-8.440027;0;;;;;;;1.677929;0.168203;-21.864494;0.889787
-23.534237;4.008636;-8.358173;0;;;;;;;1.686113;0.169633;-21.848125;0.916061
-23.526051;4.039827;-8.276318;0;;;;;;;1.694298;0.171369;-21.831755;0.942478
-23.517866;4.075601;-8.194462;0;;;;;;;1.702484;0.171584;-21.815384;0.969399
-23.509682;4.115645;-8.112608;0;;;;;;;1.710669;0.171258;-21.799015;0.996789
-23.501497;4.160401;-8.030752;0;;;;;;;1.718853;0.171873;-21.782644;1.024144
-23.493311;4.209448;-7.948896;0;;;;;;;1.727039;0.172348;-21.766273;1.051377
-23.485126;4.262005;-7.867041;0;;;;;;;1.735224;0.173228;-21.749905;1.078621
-23.476942;4.319199;-7.785187;0;;;;;;;1.743408;0.174319;-21.733534;1.105947
-23.468756;4.38148;-7.703331;0;;;;;;;1.751595;0.174764;-21.717165;1.133355
-23.460571;4.448037;-7.621475;0;;;;;;;1.759779;0.174948;-21.700794;1.160927
-23.452387;4.518531;-7.539621;0;;;;;;;1.767963;0.175721;-21.684423;1.18856
-23.444201;4.59232;-7.457766;0;;;;;;;1.77615;0.177186;-21.668055;1.215932
-23.436016;4.669638;-7.37591;0;;;;;;;1.784334;0.177273;-21.651684;1.243088
-23.427832;4.750128;-7.294054;0;;;;;;;1.792519;0.177685;-21.635315;1.270405
-23.419647;4.834721;-7.2122;0;;;;;;;1.800703;0.178091;-21.618944;1.297556
-23.411461;4.923056;-7.130344;0;;;;;;;1.808889;0.180017;-21.602573;1.324367
-23.403276;5.014053;-7.048489;0;;;;;;;1.817074;0.180634;-21.586205;1.351075
-23.395092;5.106728;-6.966635;0;;;;;;;1.825258;0.18026;-21.569834;1.377237
-23.386906;5.200266;-6.884779;0;;;;;;;1.833445;0.179534;-21.553463;1.402879
-23.378721;5.295969;-6.802923;0;;;;;;;1.841629;0.180484;-21.537094;1.428206
-23.370537;5.394716;-6.721067;0;;;;;;;1.849813;0.180857;-21.520723;1.452837
-23.36235;5.495541;-6.639214;0;;;;;;;1.858;0.180968;-21.504354;1.476661
-23.354166;5.597478;-6.557358;0;;;;;;;1.866184;0.18211;-21.487984;1.500221
-23.345982;5.701625;-6.475502;0;;;;;;;1.874369;0.182058;-21.471615;1.523083
-23.337795;5.805194;-6.393648;0;;;;;;;1.882555;0.182035;-21.455244;jan.53
-23.329611;5.910247;-6.311792;0;;;;;;;1.890739;0.182613;-21.438873;1.56691
-23.321426;6.014161;-6.229937;0;;;;;;;1.898924;0.183418;-21.422504;1.588198
-23.313242;6.118966;-6.148081;0;;;;;;;1.907108;0.184002;-21.406134;1.608654
-23.305056;6.223608;-6.066227;0;;;;;;;1.915295;0.186149;-21.389763;1.628438
-23.296871;6.328712;-5.984371;0;;;;;;;1.923479;0.187403;-21.373394;1.647509
-23.288687;6.433043;-5.902515;0;;;;;;;1.931664;0.188258;-21.357023;1.665801
-23.2805;6.537172;-5.820662;0;;;;;;;1.93985;0.188769;-21.340654;1.682986
-23.272316;6.640606;-5.738806;0;;;;;;;1.948034;0.188836;-21.324284;1.69973
-23.264132;6.743169;-5.65695;0;;;;;;;1.956219;0.18927;-21.307913;1.715737
-23.255945;6.845219;-5.575094;0;;;;;;;1.964405;0.190062;-21.291544;1.730944
-23.247761;6.944446;-5.49324;0;;;;;;;1.972589;0.190924;-21.275173;1.745704
-23.239576;7.042857;-5.411385;0;;;;;;;1.980774;0.191087;-21.258804;1.759827
-23.231392;7.140491;-5.329529;0;;;;;;;1.98896;0.19247;-21.242434;1.773037
-23.223206;7.236764;-5.247675;0;;;;;;;1.997145;0.193938;-21.226063;1.785674
-23.215021;jul.08;-5.165819;0;;;;;;;2.005329;0.194891;-21.209694;1.79781
-23.206837;7.423357;-5.083963;0;;;;;;;2.013514;0.195267;-21.193323;1.809107
-23.19865;7.512644;-5.002108;0;;;;;;;2.0217;0.195684;-21.176952;1.819737
-23.190466;7.601092;-4.920254;0;;;;;;;2.029884;0.196704;-21.160583;1.829798
-23.182281;7.689305;-4.838398;0;;;;;;;2.038069;0.197553;-21.144213;1.839225
-23.174095;7.775962;-4.756542;0;;;;;;;2.046255;0.198334;-21.127844;1.847956
-23.165911;7.858155;-4.674688;0;;;;;;;2.05444;0.199136;-21.111473;1.856176
-23.157726;7.939523;-4.592833;0;;;;;;;2.062624;0.200072;-21.095104;1.863767
-23.14954;8.020281;-4.510977;0;;;;;;;2.07081;0.200122;-21.078733;1.870836
