Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;;;;;;
UV 1_280;;Conc B;;Injection;;Run Log;;Fraction;;UV 1_280_CUT_TEMP@100,BASEM;;Cond;;;;;;;
ml;mAU;ml;%;ml;Injection;ml;Logbook;ml;Fraction;ml;mAU;ml;mS/cm;;;;;;
-22.309902;7.088555;-10.738581;0;;;;;;;2.892429;0.218778;-22.309902;0.34795;;;;;;
-22.29785;7.044534;-10.678315;0;;;;;;;2.904482;0.219736;-22.29785;0.356507;;;;;;
-22.285797;7.002318;-10.61805;0;;;;;;;2.916533;0.220693;-22.285797;0.366118;;;;;;
-22.273746;6.958704;-10.557784;0;;;;;;;2.928585;0.221651;-22.273746;0.376242;;;;;;
-22.261694;6.914;-10.497519;0;;;;;;;2.940638;0.222608;-22.261694;0.38625;;;;;;
-22.249643;6.869061;-10.437253;0;;;;;;;2.952688;0.223566;-22.249643;0.397025;;;;;;
-22.237591;6.825154;-10.376987;0;;;;;;;2.964741;0.224523;-22.237591;0.407952;;;;;;
-22.22554;6.782563;-10.316722;0;;;;;;;2.976793;0.225481;-22.22554;0.419394;;;;;;
-22.213488;6.740497;-10.256456;0;;;;;;;2.988844;0.226438;-22.213488;0.431394;;;;;;
-22.201435;6.698368;-10.196191;0;;;;;;;3.000896;0.227396;-22.201435;0.443693;;;;;;
-22.189384;6.656156;-10.135925;0;;;;;;;3.012947;0.228353;-22.189384;0.456271;;;;;;
-22.177332;6.615229;-10.075659;0;;;;;;;3.025;0.228838;-22.177332;0.46877;;;;;;
-22.165279;6.576463;-10.015393;0;;;;;;;3.037052;0.229322;-22.165279;0.481191;;;;;;
-22.153229;6.538236;-9.955128;0;;;;;;;3.049103;0.229807;-22.153229;0.494467;;;;;;
-22.141176;6.502176;-9.894862;0;;;;;;;3.061155;0.230291;-22.141176;0.508491;;;;;;
-22.129126;6.468715;-9.834597;0;;;;;;;3.073206;0.230776;-22.129126;0.522613;;;;;;
-22.117073;6.435063;-9.774331;0;;;;;;;3.085258;0.23126;-22.117073;0.536738;;;;;;
-22.105021;6.401957;-9.714066;0;;;;;;;3.097311;0.231745;-22.105021;0.551163;;;;;;
-22.09297;6.368165;-9.6538;0;;;;;;;3.109362;0.232229;-22.09297;0.565363;;;;;;
-22.080917;6.334478;-9.593534;0;;;;;;;3.121414;0.232713;-22.080917;0.580285;;;;;;
-22.068867;6.300027;-9.533269;0;;;;;;;3.133465;0.233198;-22.068867;0.595509;;;;;;
-22.056814;6.266603;-9.473003;0;;;;;;;3.145517;0.234185;-22.056814;0.611029;;;;;;
-22.044762;6.237683;-9.412737;0;;;;;;;3.15757;0.235173;-22.044762;0.626773;;;;;;
-22.032711;6.205073;-9.352471;0;;;;;;;3.169621;0.23616;-22.032711;0.642622;;;;;;
-22.020658;6.17365;-9.292206;0;;;;;;;3.181673;0.237148;-22.020658;0.658726;;;;;;
-22.008606;6.141887;-9.23194;0;;;;;;;3.193724;0.238135;-22.008606;0.675136;;;;;;
-21.996555;6.110901;-9.171675;0;;;;;;;3.205776;0.239123;-21.996555;0.691716;;;;;;
-21.984503;6.081277;-9.11141;0;;;;;;;3.217829;0.24011;-21.984503;0.708685;;;;;;
-21.972452;6.05259;-9.051144;0;;;;;;;3.229879;0.241098;-21.972452;0.725885;;;;;;
-21.9604;6.024199;-8.990877;0;;;;;;;3.241932;0.242085;-21.9604;0.743152;;;;;;
-21.948349;5.995903;-8.930613;0;;;;;;;3.253984;0.243073;-21.948349;0.760366;;;;;;
-21.936296;5.969318;-8.870346;0;;;;;;;3.266035;0.243572;-21.936296;0.778112;;;;;;
-21.924244;5.942547;-8.810081;0;;;;;;;3.278088;0.244071;-21.924244;0.796185;;;;;;
-21.912193;5.915258;-8.749815;0;;;;;;;3.290138;0.24457;-21.912193;0.814336;;;;;;
-21.900141;5.890925;-8.68955;0;;;;;;;3.302191;0.245069;-21.900141;0.832652;;;;;;
-21.888088;5.865337;-8.629284;0;;;;;;;3.314243;0.245568;-21.888088;0.85118;;;;;;
-21.876038;5.841701;-8.569019;0;;;;;;;3.326294;0.246067;-21.876038;0.869654;;;;;;
-21.863985;5.816152;-8.508753;0;;;;;;;3.338346;0.246566;-21.863985;0.888363;;;;;;
-21.851934;5.790303;-8.448488;0;;;;;;;3.350397;0.247065;-21.851934;0.907018;;;;;;
-21.839882;5.765933;-8.388222;0;;;;;;;3.36245;0.247564;-21.839882;0.925589;;;;;;
-21.827829;5.741675;-8.327955;0;;;;;;;3.374502;0.248063;-21.827829;0.94448;;;;;;
-21.815779;5.719861;-8.267691;0;;;;;;;3.386553;0.249078;-21.815779;0.963611;;;;;;
-21.803726;5.695249;-8.207424;0;;;;;;;3.398605;0.250094;-21.803726;0.982922;;;;;;
-21.791676;5.672465;-8.14716;0;;;;;;;3.410656;0.25111;-21.791676;1.002199;;;;;;
-21.779623;5.65062;-8.086893;0;;;;;;;3.422709;0.252125;-21.779623;1.021191;;;;;;
-21.76757;5.626535;-8.026628;0;;;;;;;3.434761;0.253141;-21.76757;1.040287;;;;;;
-21.75552;5.602367;-7.966362;0;;;;;;;3.446812;0.254157;-21.75552;1.05945;;;;;;
-21.743467;5.577418;-7.906097;0;;;;;;;3.458864;0.255173;-21.743467;1.078323;;;;;;
-21.731415;5.553586;-7.845831;0;;;;;;;3.470917;0.256188;-21.731415;1.097198;;;;;;
-21.719364;5.531832;-7.785566;0;;;;;;;3.482967;0.257204;-21.719364;1.116119;;;;;;
-21.707312;5.508537;-7.7253;0;;;;;;;3.49502;0.25822;-21.707312;1.135206;;;;;;
-21.695261;5.484426;-7.665033;0;;;;;;;3.507071;0.258732;-21.695261;1.154179;;;;;;
-21.683208;5.459522;-7.604769;0;;;;;;;3.519123;0.259245;-21.683208;1.173018;;;;;;
-21.671158;5.435813;-7.544502;0;;;;;;;3.531176;0.259757;-21.671158;1.191492;;;;;;
-21.659105;5.413304;-7.484238;0;;;;;;;3.543226;0.26027;-21.659105;1.21007;;;;;;
-21.647053;5.388978;-7.423971;0;;;;;;;3.555279;0.260782;-21.647053;1.22832;;;;;;
-21.635002;5.365315;-7.363707;0;;;;;;;3.567329;0.261295;-21.635002;1.246257;;;;;;
-21.62295;5.341522;-7.30344;0;;;;;;;3.579382;0.261808;-21.62295;1.26401;;;;;;
-21.610897;5.317663;-7.243176;0;;;;;;;3.591434;0.26232;-21.610897;1.281712;;;;;;
-21.598846;5.293597;-7.182909;0;;;;;;;3.603485;0.262833;-21.598846;1.29942;;;;;;
-21.586794;5.26956;-7.122644;0;;;;;;;3.615538;0.263345;-21.586794;1.316835;;;;;;
-21.574743;5.247422;-7.062378;0;;;;;;;3.627588;0.263862;-21.574743;1.334031;;;;;;
-21.562691;5.224946;-7.002111;0;;;;;;;3.639641;0.264379;-21.562691;1.350887;;;;;;
-21.550638;5.206326;-6.941847;0;;;;;;;3.651693;0.264896;-21.550638;1.367608;;;;;;
-21.538588;5.183692;-6.88158;0;;;;;;;3.663744;0.265413;-21.538588;1.38389;;;;;;
-21.526535;5.159961;-6.821316;0;;;;;;;3.675797;0.26593;-21.526535;1.399802;;;;;;
-21.514484;5.138267;-6.761049;0;;;;;;;3.687847;0.266447;-21.514484;1.415511;;;;;;
-21.502432;5.118171;-6.700785;0;;;;;;;mar.99;0.266964;-21.502432;1.431067;;;;;;
-21.490379;5.098132;-6.640518;0;;;;;;;3.711952;0.26748;-21.490379;1.446359;;;;;;
-21.478329;5.077216;-6.580254;0;;;;;;;3.724003;0.267997;-21.478329;1.461274;;;;;;
-21.466276;5.056312;-6.519987;0;;;;;;;3.736055;0.268514;-21.466276;1.475762;;;;;;
-21.454224;5.035225;-6.459723;0;;;;;;;3.748108;0.269565;-21.454224;1.489969;;;;;;
-21.442173;5.014318;-6.399456;0;;;;;;;3.760159;0.270615;-21.442173;1.503889;;;;;;
-21.43012;4.993176;-6.33919;0;;;;;;;3.772211;0.271666;-21.43012;1.517245;;;;;;
-21.41807;4.970428;-6.278925;0;;;;;;;3.784262;0.272716;-21.41807;1.530278;;;;;;
-21.406017;4.948135;-6.218658;0;;;;;;;3.796314;0.273767;-21.406017;1.543105;;;;;;
-21.393967;4.926716;-6.158394;0;;;;;;;3.808367;0.274818;-21.393967;1.55573;;;;;;
-21.381914;4.904834;-6.098127;0;;;;;;;3.820417;0.275868;-21.381914;1.568192;;;;;;
-21.369862;4.882676;-6.037863;0;;;;;;;3.83247;0.276919;-21.369862;1.580362;;;;;;
-21.357811;4.860643;-5.977596;0;;;;;;;3.844521;0.277969;-21.357811;jan.21;;;;;;
-21.345758;4.838916;-5.917332;0;;;;;;;3.856573;0.27902;-21.345758;1.603587;;;;;;
-21.333706;4.817712;-5.857065;0;;;;;;;3.868626;0.279549;-21.333706;1.614871;;;;;;
-21.321655;4.796092;-5.796801;0;;;;;;;3.880676;0.280078;-21.321655;1.625721;;;;;;
-21.309603;4.77282;-5.736534;0;;;;;;;3.892729;0.280608;-21.309603;1.636252;;;;;;
-21.29755;4.749095;-5.676268;0;;;;;;;3.904779;0.281137;-21.29755;1.646459;;;;;;
-21.2855;4.724493;-5.616003;0;;;;;;;3.916832;0.281666;-21.2855;1.656452;;;;;;
-21.273447;4.701022;-5.555737;0;;;;;;;3.928885;0.282196;-21.273447;1.666181;;;;;;
-21.261396;4.678482;-5.495472;0;;;;;;;3.940935;0.282725;-21.261396;1.675629;;;;;;
-21.249344;4.654352;-5.435205;0;;;;;;;3.952988;0.283254;-21.249344;1.684746;;;;;;
-21.237293;4.632815;-5.374941;0;;;;;;;3.965038;0.283784;-21.237293;1.693563;;;;;;
-21.225241;4.611721;-5.314674;0;;;;;;;3.977091;0.284313;-21.225241;1.70208;;;;;;
-21.213188;4.589484;-5.25441;0;;;;;;;3.989143;0.284846;-21.213188;1.710294;;;;;;
-21.201138;4.566893;-5.194143;0;;;;;;;4.001194;0.28538;-21.201138;jan.82;;;;;;
-21.189085;4.544055;-5.133879;0;;;;;;;4.013247;0.285913;-21.189085;1.725891;;;;;;
-21.177032;4.522831;-5.073612;0;;;;;;;4.025299;0.286446;-21.177032;1.733523;;;;;;
-21.164982;4.503148;-5.013346;0;;;;;;;4.03735;0.286979;-21.164982;1.741075;;;;;;
-21.152929;4.48375;-4.953081;0;;;;;;;4.049402;0.287513;-21.152929;1.748373;;;;;;
-21.140879;4.464278;-4.892815;0;;;;;;;4.061453;0.288046;-21.140879;1.755348;;;;;;
-21.128826;4.442865;-4.83255;0;;;;;;;4.073505;0.288579;-21.128826;1.762058;;;;;;
-21.116776;4.422964;-4.772284;0;;;;;;;4.085558;0.289113;-21.116776;1.768551;;;;;;
-21.104723;4.400476;-4.712019;0;;;;;;;4.097609;0.289646;-21.104723;1.774784;;;;;;
-21.09267;4.377931;-4.651752;0;;;;;;;4.109661;0.290728;-21.09267;1.780915;;;;;;
-21.08062;4.355227;-4.591488;0;;;;;;;4.121712;0.29181;-21.08062;1.786941;;;;;;
-21.068567;4.333966;-4.531221;0;;;;;;;4.133764;0.292893;-21.068567;1.792956;;;;;;
-21.056515;4.313684;-4.470957;0;;;;;;;4.145817;0.293975;-21.056515;1.798894;;;;;;
-21.044464;4.292427;-4.41069;0;;;;;;;4.157867;0.295057;-21.044464;1.804571;;;;;;
-21.032412;4.269997;-4.350424;0;;;;;;;4.16992;0.29614;-21.032412;1.80998;;;;;;
-21.020359;4.244732;-4.290159;0;;;;;;;4.181971;0.297222;-21.020359;1.815171;;;;;;
-21.008308;4.220986;-4.229893;0;;;;;;;4.194023;0.298304;-21.008308;1.820283;;;;;;
-20.996256;4.198535;-4.169628;0;;;;;;;4.206076;0.299386;-20.996256;1.825289;;;;;;
-20.984205;4.176139;-4.109362;0;;;;;;;4.218126;0.300469;-20.984205;1.830324;;;;;;
-20.972153;4.154474;-4.049097;0;;;;;;;4.230179;0.301013;-20.972153;1.835348;;;;;;
-20.960102;4.133615;-3.988831;0;;;;;;;4.242229;0.301558;-20.960102;1.840265;;;;;;
-20.94805;4.111785;-3.928566;0;;;;;;;4.254282;0.302102;-20.94805;1.845102;;;;;;
-20.935997;4.089296;-3.868299;0;;;;;;;4.266335;0.302647;-20.935997;1.849711;;;;;;
-20.923946;4.06665;-3.808035;0;;;;;;;4.278385;0.303191;-20.923946;1.85412;;;;;;
-20.911894;4.044588;-3.747768;0;;;;;;;4.290438;0.303736;-20.911894;1.858418;;;;;;
-20.899841;4.02264;-3.687502;0;;;;;;;4.30249;0.304281;-20.899841;1.862678;;;;;;
-20.887791;4.002348;-3.627237;0;;;;;;;4.314541;0.304825;-20.887791;1.866885;;;;;;
-20.875738;3.981477;-3.566971;0;;;;;;;4.326593;0.30537;-20.875738;1.871052;;;;;;
-20.863686;3.959964;-3.506706;0;;;;;;;4.338644;0.305914;-20.863686;1.875259;;;;;;
-20.851635;3.938992;-3.44644;0;;;;;;;4.350697;0.306462;-20.851635;1.879426;;;;;;
-20.839584;3.918735;-3.386175;0;;;;;;;4.362749;0.30701;-20.839584;1.883501;;;;;;
-20.827532;3.897644;-3.325909;0;;;;;;;apr.48;0.307559;-20.827532;1.887435;;;;;;
-20.815479;3.877672;-3.265644;0;;;;;;;4.386852;0.308107;-20.815479;1.891232;;;;;;
-20.803429;3.858197;-3.205378;0;;;;;;;4.398903;0.308655;-20.803429;1.894917;;;;;;
-20.791376;3.838253;-3.145113;0;;;;;;;4.410955;0.309203;-20.791376;1.898523;;;;;;
-20.779324;3.818013;-3.084846;0;;;;;;;4.423008;0.309751;-20.779324;1.902087;;;;;;
-20.767273;3.797661;-3.02458;0;;;;;;;4.435059;0.310299;-20.767273;1.905631;;;;;;
-20.75522;3.777025;-2.964315;0;;;;;;;4.447111;0.310847;-20.75522;1.909174;;;;;;
-20.743168;3.755778;-2.904049;0;;;;;;;4.459162;0.311395;-20.743168;1.912722;;;;;;
-20.731117;3.736584;-2.843784;0;;;;;;;4.471214;0.311947;-20.731117;1.916252;;;;;;
-20.719065;3.716598;-2.783518;0;;;;;;;4.483267;0.312498;-20.719065;1.919693;;;;;;
-20.707014;3.696048;-2.723253;0;;;;;;;4.495317;0.31305;-20.707014;1.922973;;;;;;
-20.694962;3.677027;-2.662987;0;;;;;;;4.50737;0.313602;-20.694962;1.926264;;;;;;
-20.682911;3.657753;-2.602722;0;;;;;;;4.519423;0.314153;-20.682911;1.929502;;;;;;
-20.670858;3.637348;-2.542456;0;;;;;;;4.531473;0.314705;-20.670858;1.932659;;;;;;
-20.658806;3.616908;-2.482191;0;;;;;;;4.543526;0.315256;-20.658806;1.935823;;;;;;
-20.646755;3.596955;-2.421925;0;;;;;;;4.555576;0.315808;-20.646755;1.938993;;;;;;
-20.634703;3.578234;-2.361658;0;;;;;;;4.567629;0.316359;-20.634703;1.942083;;;;;;
-20.62265;3.559933;-2.301394;0;;;;;;;4.579681;0.316911;-20.62265;1.945169;;;;;;
-20.6106;3.540596;-2.241127;0;;;;;;;4.591732;0.318029;-20.6106;1.948219;;;;;;
-20.598547;3.520971;-2.180862;0;;;;;;;4.603785;0.319146;-20.598547;1.951218;;;;;;
-20.586494;3.502519;-2.120596;0;;;;;;;4.615835;0.320264;-20.586494;1.954193;;;;;;
-20.574444;3.48487;-2.060331;0;;;;;;;4.627888;0.321381;-20.574444;1.957173;;;;;;
-20.562393;3.465676;-2.000065;0;;;;;;;4.63994;0.322499;-20.562393;1.960154;;;;;;
-20.550341;3.448069;-1.9398;0;;;;;;;4.651991;0.323617;-20.550341;1.963085;;;;;;
-20.538288;3.429798;-1.879534;0;;;;;;;4.664043;0.324734;-20.538288;1.965964;;;;;;
-20.526237;3.412729;-1.819269;0;;;;;;;4.676094;0.325852;-20.526237;1.968864;;;;;;
-20.514185;3.395716;-1.759003;0;;;;;;;4.688147;0.326969;-20.514185;1.971745;;;;;;
-20.502132;3.377611;-1.698736;0;;;;;;;4.700199;0.328087;-20.502132;1.974494;;;;;;
-20.490082;3.358187;-1.638472;0;;;;;;;4.71225;0.328648;-20.490082;1.977204;;;;;;
-20.478029;3.339419;-1.578205;0;;;;;;;4.724302;0.32921;-20.478029;1.979933;;;;;;
-20.465977;3.321411;-1.517941;0;;;;;;;4.736353;0.329771;-20.465977;1.982641;;;;;;
-20.453926;3.303402;-1.457674;0;;;;;;;4.748405;0.330333;-20.453926;1.985348;;;;;;
-20.441874;3.286783;-1.397409;0;;;;;;;4.760458;0.330894;-20.441874;1.988029;;;;;;
-20.429823;3.269586;-1.337143;0;;;;;;;4.772509;0.331456;-20.429823;1.990661;;;;;;
-20.41777;3.250384;-1.276878;0;;;;;;;4.784561;0.332017;-20.41777;1.993296;;;;;;
-20.40572;3.231815;-1.216612;0;;;;;;;4.796614;0.332578;-20.40572;1.995972;;;;;;
-20.393667;3.213821;-1.156347;0;;;;;;;4.808664;0.33314;-20.393667;1.998515;;;;;;
-20.381615;3.196038;-1.096081;0;;;;;;;4.820717;0.333701;-20.381615;2.001025;;;;;;
-20.369564;3.178378;-1.035814;0;;;;;;;4.832767;0.334266;-20.369564;2.003552;;;;;;
-20.357512;3.161921;-0.97555;0;;;;;;;4.84482;0.33483;-20.357512;2.005985;;;;;;
-20.345459;3.145713;-0.915283;0;;;;;;;4.856873;0.335395;-20.345459;2.008362;;;;;;
-20.333408;3.129932;-0.855019;0;;;;;;;4.868923;0.335959;-20.333408;2.010779;;;;;;
-20.321356;3.113435;-0.794752;0;;;;;;;4.880976;0.336524;-20.321356;2.013136;;;;;;
-20.309303;3.098482;-0.734488;0;;;;;;;4.893026;0.337088;-20.309303;2.015475;;;;;;
-20.297253;3.082129;-0.674221;0;;;;;;;4.905079;0.337653;-20.297253;2.017785;;;;;;
-20.285202;3.066088;-0.613956;0;;;;;;;4.917131;0.338217;-20.285202;2.020041;;;;;;
-20.273149;3.050092;-0.55369;0;;;;;;;4.929182;0.338782;-20.273149;2.022276;;;;;;
-20.261097;3.03377;-0.493425;0;;;;;;;4.941235;0.339347;-20.261097;2.024524;;;;;;
-20.249046;3.017982;-0.433159;0;;;;;;;4.953285;0.339914;-20.249046;2.026693;;;;;;
-20.236994;3.001975;-0.372892;0;;;;;;;4.965338;0.340482;-20.236994;2.02889;;;;;;
-20.224941;2.986933;-0.312628;0;;;;;;;4.97739;0.341049;-20.224941;2.031018;;;;;;
-20.212891;2.971503;-0.252361;0;;;;;;;4.989441;0.341617;-20.212891;2.033153;;;;;;
-20.200838;2.95611;-0.192097;0;;;;;;;5.001493;0.342184;-20.200838;2.035306;;;;;;
-20.188786;2.941012;-0.13183;0;;;;;;;5.013546;0.342752;-20.188786;2.037387;;;;;;
-20.176735;2.925641;-0.071566;0;;;;;;;5.025597;0.343319;-20.176735;2.039439;;;;;;
-20.164682;2.908968;-0.011299;0;;;;;;;5.037649;0.343887;-20.164682;2.041457;;;;;;
-20.152632;2.893306;0.048965;0;;;;;;;5.0497;0.344454;-20.152632;2.043396;;;;;;
-20.140579;2.879367;0.109232;0;;;;;;;5.061752;0.345022;-20.140579;2.045316;;;;;;
-20.128529;2.865576;0.169497;0;;;;;;;5.073805;0.34617;-20.128529;2.047211;;;;;;
-20.116476;2.851046;0.229763;0;;;;;;;5.085855;0.347318;-20.116476;2.049155;;;;;;
-20.104424;2.837126;0.29003;0;;;;;;;5.097908;0.348466;-20.104424;2.051092;;;;;;
-20.092373;2.823274;0.350294;0;;;;;;;5.109959;0.349615;-20.092373;2.053006;;;;;;
-20.08032;2.809045;0.410561;0;;;;;;;5.122011;0.350763;-20.08032;2.054854;;;;;;
-20.068268;2.794922;0.470825;0;;;;;;;5.134064;0.351911;-20.068268;2.056712;;;;;;
-20.056217;2.779453;0.531092;0;;;;;;;5.146114;0.353059;-20.056217;2.058534;;;;;;
-20.044165;2.765725;0.591356;0;;;;;;;5.158167;0.354208;-20.044165;2.060336;;;;;;
-20.032112;2.753405;0.651623;0;;;;;;;5.170218;0.355356;-20.032112;2.062088;;;;;;
-20.020061;2.738073;0.711887;0;;;;;;;5.18227;0.356504;-20.020061;2.063814;;;;;;
-20.008009;feb.31;0.772154;0;;;;;;;5.194323;0.35708;-20.008009;2.065488;;;;;;
-19.995958;2.708222;0.832418;0;;;;;;;5.206373;0.357656;-19.995958;2.067195;;;;;;
-19.983906;2.694155;0.892685;0;;;;;;;5.218426;0.358232;-19.983906;2.068894;;;;;;
-19.971855;2.680096;0.95295;0;;;;;;;5.230476;0.358808;-19.971855;2.070536;;;;;;
-19.959803;2.667294;1.013216;0;;;;;;;5.242529;0.359384;-19.959803;2.072098;;;;;;
-19.94775;2.653703;1.073483;0;;;;;;;5.254581;0.35996;-19.94775;2.073675;;;;;;
-19.935699;2.641771;1.133747;0;;;;;;;5.266632;0.360536;-19.935699;2.075233;;;;;;
-19.923647;2.627771;1.194014;0;;;;;;;5.278685;0.361112;-19.923647;2.076732;;;;;;
-19.911594;2.615621;1.254278;0;;;;;;;5.290737;0.361688;-19.911594;2.078281;;;;;;
-19.899544;2.601237;1.314545;0;;;;;;;5.302788;0.362264;-19.899544;2.079825;;;;;;
-19.887491;2.588596;1.374809;0;;;;;;;5.31484;0.362843;-19.887491;2.081342;;;;;;
-19.875441;2.57719;1.435076;0;;;;;;;5.326891;0.363421;-19.875441;2.082822;;;;;;
-19.863388;2.565613;1.49534;0;;;;;;;5.338943;0.364;-19.863388;2.084267;;;;;;
-19.851337;2.552778;1.555607;0;;;;;;;5.350996;0.364579;-19.851337;2.085735;;;;;;
-19.839285;2.539362;1.615871;0;;;;;;;5.363047;0.365157;-19.839285;2.087157;;;;;;
-19.827232;2.524704;1.676138;0;;;;;;;5.375099;0.365736;-19.827232;2.088565;;;;;;
-19.815182;2.511167;1.736404;0;;;;;;;5.38715;0.366315;-19.815182;2.089979;;;;;;
-19.803129;2.498906;1.796669;0;;;;;;;5.399202;0.366893;-19.803129;2.091319;;;;;;
-19.791077;2.484709;1.856936;0;;;;;;;5.411255;0.367472;-19.791077;2.092689;;;;;;
-19.779026;2.470823;jan.72;0;;;;;;;5.423306;0.36805;-19.779026;2.094072;;;;;;
-19.766973;2.457365;1.977467;0;;;;;;;5.435358;0.368632;-19.766973;2.095431;;;;;;
-19.754921;2.446433;2.037731;0;;;;;;;5.447409;0.369213;-19.754921;2.096705;;;;;;
-19.74287;2.434282;2.097998;0;;;;;;;5.459461;0.369794;-19.74287;2.097964;;;;;;
-19.730818;2.421398;2.158262;0;;;;;;;5.471514;0.370375;-19.730818;2.099152;;;;;;
-19.718767;2.407983;2.218529;0;;;;;;;5.483564;0.370956;-19.718767;2.100348;;;;;;
-19.706715;2.396106;2.278793;0;;;;;;;5.495617;0.371538;-19.706715;2.101601;;;;;;
-19.694664;2.38554;2.33906;0;;;;;;;5.507668;0.372119;-19.694664;2.102805;;;;;;
-19.682611;2.37431;2.399326;0;;;;;;;5.51972;0.3727;-19.682611;2.104023;;;;;;
-19.670559;2.362104;2.459591;0;;;;;;;5.531773;0.373281;-19.670559;2.105238;;;;;;
-19.658508;2.349829;2.519857;0;;;;;;;5.543823;0.373862;-19.658508;2.106455;;;;;;
-19.646456;2.339628;2.580122;0;;;;;;;5.555876;0.375037;-19.646456;2.107604;;;;;;
-19.634403;2.328438;2.640388;0;;;;;;;5.567928;0.376211;-19.634403;2.108733;;;;;;
-19.622353;2.316383;2.700653;0;;;;;;;5.579979;0.377385;-19.622353;2.109818;;;;;;
-19.6103;2.305532;2.76092;0;;;;;;;5.592031;0.37856;-19.6103;2.110948;;;;;;
-19.598249;2.294832;2.821184;0;;;;;;;5.604082;0.379734;-19.598249;2.112103;;;;;;
-19.586197;2.284026;2.881451;0;;;;;;;5.616135;0.380908;-19.586197;2.113205;;;;;;
-19.574146;2.273474;2.941715;0;;;;;;;5.628187;0.382083;-19.574146;2.114298;;;;;;
-19.562094;2.260917;3.001982;0;;;;;;;5.640238;0.383257;-19.562094;2.115395;;;;;;
-19.550041;2.248724;3.062248;0;;;;;;;5.65229;0.384431;-19.550041;2.116538;;;;;;
-19.537991;2.237917;3.122513;0;;;;;;;5.664341;0.385606;-19.537991;2.117595;;;;;;
-19.525938;2.22765;3.182779;0;;;;;;;5.676394;0.386194;-19.525938;2.118578;;;;;;
-19.513885;2.217684;3.243044;0;;;;;;;5.688446;0.386782;-19.513885;2.119548;;;;;;
-19.501835;2.209329;3.30331;0;;;;;;;5.700497;0.387371;-19.501835;2.120499;;;;;;
-19.489782;2.199862;3.363575;0;;;;;;;5.712549;0.387959;-19.489782;2.121439;;;;;;
-19.47773;2.187361;3.423841;0;;;;;;;mai.46;0.388547;-19.47773;2.122408;;;;;;
-19.465679;2.176208;3.484106;0;;;;;;;5.736652;0.389136;-19.465679;2.123382;;;;;;
-19.453627;2.165056;3.544373;0;;;;;;;5.748705;0.389724;-19.453627;2.124345;;;;;;
-19.441576;2.15414;3.604637;0;;;;;;;5.760756;0.390312;-19.441576;2.125308;;;;;;
-19.429523;2.144837;3.664904;0;;;;;;;5.772808;0.390901;-19.429523;2.126248;;;;;;
-19.417473;2.136378;3.72517;0;;;;;;;5.784859;0.391489;-19.417473;2.127194;;;;;;
-19.40542;2.125883;3.785435;0;;;;;;;5.796911;0.392079;-19.40542;2.128156;;;;;;
-19.393368;2.115895;3.845701;0;;;;;;;5.808964;0.39267;-19.393368;2.129096;;;;;;
-19.381317;2.105838;3.905966;0;;;;;;;5.821014;0.393261;-19.381317;2.130001;;;;;;
-19.369265;2.094883;3.966232;0;;;;;;;5.833067;0.393851;-19.369265;2.130854;;;;;;
-19.357212;2.084672;4.026497;0;;;;;;;5.845119;0.394442;-19.357212;2.131703;;;;;;
-19.345161;2.074118;4.086763;0;;;;;;;5.85717;0.395032;-19.345161;2.132547;;;;;;
-19.333109;2.065845;4.147028;0;;;;;;;5.869223;0.395623;-19.333109;2.133383;;;;;;
-19.321056;2.055005;4.207294;0;;;;;;;5.881273;0.396213;-19.321056;2.134212;;;;;;
-19.309006;2.046184;4.267559;0;;;;;;;5.893326;0.396804;-19.309006;2.135034;;;;;;
-19.296955;2.036143;4.327826;0;;;;;;;5.905378;0.397394;-19.296955;2.135861;;;;;;
-19.284903;2.025704;4.388092;0;;;;;;;5.917429;0.397987;-19.284903;2.136666;;;;;;
-19.27285;2.016977;4.448357;0;;;;;;;5.929482;0.39858;-19.27285;2.137518;;;;;;
-19.260799;2.007131;4.508623;0;;;;;;;5.941532;0.399172;-19.260799;2.138389;;;;;;
-19.248747;1.997771;4.568888;0;;;;;;;5.953585;0.399765;-19.248747;2.13912;;;;;;
-19.236694;1.989398;4.629154;0;;;;;;;5.965637;0.400358;-19.236694;2.139909;;;;;;
-19.224644;1.979848;4.689419;0;;;;;;;5.977688;0.40095;-19.224644;2.140633;;;;;;
-19.212591;1.970219;4.749685;0;;;;;;;5.98974;0.401543;-19.212591;2.141313;;;;;;
-19.200539;1.960419;4.80995;0;;;;;;;6.001791;0.402136;-19.200539;2.141991;;;;;;
-19.188488;1.952512;4.870216;0;;;;;;;6.013844;0.402728;-19.188488;2.142719;;;;;;
-19.176435;1.943958;4.930481;0;;;;;;;6.025896;0.403321;-19.176435;2.14345;;;;;;
-19.164385;1.93318;4.990747;0;;;;;;;6.037947;0.403916;-19.164385;2.144181;;;;;;
-19.152332;1.924684;5.051014;0;;;;;;;6.049999;0.40451;-19.152332;2.144867;;;;;;
-19.140282;1.916099;5.111279;0;;;;;;;6.062052;0.405105;-19.140282;2.145579;;;;;;
-19.128229;1.908439;5.171545;0;;;;;;;6.074102;0.4057;-19.128229;2.146283;;;;;;
-19.116177;1.899803;5.23181;0;;;;;;;6.086155;0.406294;-19.116177;2.146948;;;;;;
-19.104126;1.891591;5.292076;0;;;;;;;6.098206;0.406889;-19.104126;2.147632;;;;;;
